Artist ID,Artist name,Region,Track ID,Track name,Release date,Genre,Popularity,Explicit,Duration,Acousticness,Danceability,Energy,Instrumentalness,Key,Liveness,Loudness,Mode,Speechiness,Tempo,Valence
4Z8W4fKeB5YxbusRsdQVPb,Radiohead,Europe,70LcF31zb1H0PyJoS1Sx1r,Creep,1993-02,art rock,85.0,True,238640,0.0097,0.515,0.43,0.000133,G,0.129,-9.935,Major,0.0372,91.844,0.104
4Z8W4fKeB5YxbusRsdQVPb,Radiohead,Europe,10nyNJ6zNy2YVYLrcwLccB,No Surprises,1997-05,art rock,82.0,False,229120,0.0577,0.255,0.393,0.00361,F,0.113,-10.654,Major,0.0278,76.426,0.118
0XNa1vTidXlvJ2gHSsRi4A,Franz Ferdinand,Europe,46gSk82duJtX3TTA182ruG,This fffire - New Version,2004-11,indie rock,76.0,False,218080,0.0259,0.442,0.887,4.57e-06,E,0.0655,-5.943,Minor,0.1,146.358,0.637
4Z8W4fKeB5YxbusRsdQVPb,Radiohead,Europe,63OQupATfueTdZMWTxW03A,Karma Police,1997-05,art rock,76.0,False,264066,0.0638,0.36,0.501,9.32e-05,G,0.172,-9.129,Major,0.0258,74.807,0.324
4Z8W4fKeB5YxbusRsdQVPb,Radiohead,Europe,2a1iMaoWQ5MnvLFBDv4qkf,High and Dry,1995-03,art rock,75.0,False,257480,0.0724,0.419,0.383,0.0176,E,0.0896,-11.782,Major,0.0256,87.568,0.35
4Z8W4fKeB5YxbusRsdQVPb,Radiohead,Europe,73CKjW3vsUXRpy3NnX4H7F,Fake Plastic Trees,1995-03,art rock,72.0,False,290706,0.167,0.463,0.229,0.0997,D,0.202,-12.592,Major,0.0297,73.543,0.135
4Z8W4fKeB5YxbusRsdQVPb,Radiohead,Europe,0z1o5L7HJx562xZSATcIpY,Exit Music (For A Film),1997-05,art rock,73.0,False,267186,0.224,0.293,0.276,0.122,E,0.167,-11.357,Minor,0.0349,121.603,0.195
4Z8W4fKeB5YxbusRsdQVPb,Radiohead,Europe,4wajJ1o7jWIg62YqpkHC7S,Weird Fishes/ Arpeggi,2007-12,art rock,71.0,False,318186,0.772,0.531,0.61,0.756,B,0.0908,-8.025,Minor,0.0387,152.958,0.199
0XNa1vTidXlvJ2gHSsRi4A,Franz Ferdinand,Europe,20I8RduZC2PWMWTDCZuuAN,Take Me Out,2004-02,indie rock,79.0,False,237026,0.000409,0.277,0.663,0.00051,E,0.136,-8.821,Minor,0.0377,104.561,0.527
4Z8W4fKeB5YxbusRsdQVPb,Radiohead,Europe,35YyxFpE0ZTOoqFx5bADW8,Nude,2007-12,art rock,69.0,False,255386,0.832,0.516,0.342,0.579,E,0.0857,-9.785,Major,0.0342,128.378,0.167
4Z8W4fKeB5YxbusRsdQVPb,Radiohead,Europe,6LgJvl0Xdtc73RJ1mmpotq,Paranoid Android,1997-05,art rock,70.0,False,387213,0.0377,0.251,0.848,0.00591,F,0.0545,-6.501,Major,0.0579,163.709,0.207
4Z8W4fKeB5YxbusRsdQVPb,Radiohead,Europe,2rtGaCAeYtmcIvuZsvgTf6,How to Disappear Completely,2000-10,art rock,67.0,False,356333,0.316,0.167,0.302,0.797,F#,0.11,-11.644,Minor,0.0345,102.026,0.19
4Z8W4fKeB5YxbusRsdQVPb,Radiohead,Europe,0YJ9FWWHn9EfnN0lHwbzvV,Jigsaw Falling Into Place,2007-12,art rock,69.0,False,248893,0.108,0.462,0.832,0.00416,B,0.0741,-6.085,Minor,0.0479,165.653,0.807
3PWp9R5HvbQgxI5KBx5kVd,KANA-BOON,Japan,1di1C0QI6Y92yZPYn6XYAZ,シルエット,2015-01,anime,73.0,False,240133,1.03e-05,0.436,0.934,0.14,D,0.321,-2.685,Major,0.0507,91.481,0.384
0blbVefuxOGltDBa00dspv,LiSA,Japan,4BvuZVf9KyBN3QiPfeI9hw,crossing field,2013-10,anime,69.0,False,248946,0.0186,0.45,0.983,0.0,F,0.265,-2.246,Major,0.282,179.041,0.314
0blbVefuxOGltDBa00dspv,LiSA,Japan,0cSkn2l67csUljEy0EEBPn,炎,2020-10,anime,67.0,False,275000,0.105,0.477,0.685,0.0,D,0.277,-4.554,Major,0.0325,152.04,0.308
0blbVefuxOGltDBa00dspv,LiSA,Japan,0qMip0B2D4ePEjBJvAtYre,紅蓮華,2020-10,anime,74.0,False,237586,0.00321,0.541,0.977,5.13e-05,E,0.0796,-2.828,Minor,0.157,134.938,0.263
3w2HqkKa6upwuXEULtGvnY,FLOW,Japan,0xmWQKzc5m9rLv2ucDWxwD,Sign,2010-06,anime,67.0,False,236426,0.00183,0.363,0.914,0.0,B,0.335,-2.899,Minor,0.0983,177.968,0.678
0bAsR2unSRpn6BQPEnNlZm,Aimer,Japan,7v8wKvNQQIxkugCFFjrkaO,残響散歌,2021-12,anime,77.0,False,184893,0.000627,0.367,0.896,0.0,B,0.207,-4.002,Major,0.091,170.863,0.38
0blbVefuxOGltDBa00dspv,LiSA,Japan,5Xs2wcsqZwZ6bfLSpAs08G,紅蓮華 -TV ver.-,2019-07,anime,60.0,False,89946,0.0573,0.559,0.973,0.0,E,0.558,-3.386,Minor,0.088,135.012,0.632
0bAsR2unSRpn6BQPEnNlZm,Aimer,Japan,2HovXsvcdJur52BOcYGydz,カタオモイ,2016-09,anime,67.0,False,207360,0.78,0.621,0.533,0.0,C#,0.333,-5.974,Major,0.0342,96.981,0.791
0blbVefuxOGltDBa00dspv,LiSA,Japan,3SlQVRQAgsc6ac6UBM9dIk,unlasting,2020-10,anime,59.0,False,296813,0.53,0.637,0.447,0.0,G,0.0977,-5.893,Minor,0.0302,113.256,0.343
4rqJz9fE9prZvQd8WsQv6q,THE ORAL CIGARETTES,Japan,38kcwx5znepLWCIBID0Bwm,Kyouran Hey Kids!!,2016-01,j-rock,69.0,False,250973,0.00318,0.526,0.981,0.00161,G#,0.187,-1.82,Major,0.111,142.016,0.781
0MK8l3nURwwQIjafvXoJJt,ASIAN KUNG-FU GENERATION,Japan,5ORPYXJKlpHWIdceavSGrL,遥か彼方,2012-01,j-rock,64.0,False,243346,2.39e-05,0.308,0.955,0.113,E,0.166,-3.763,Major,0.111,174.991,0.237
3w2HqkKa6upwuXEULtGvnY,FLOW,Japan,6bPPyigCphBBQ9781j6eKM,COLORS,2006-01,anime,62.0,False,218493,0.0353,0.457,0.877,0.0,C#,0.106,-4.229,Major,0.0504,136.03,0.387
0blbVefuxOGltDBa00dspv,LiSA,Japan,3J34JtfZNylVXSKN4TDf12,明け星,2021-10,anime,61.0,False,269000,0.000303,0.389,0.867,0.0,C#,0.347,-3.604,Major,0.048,94.952,0.215
0bAsR2unSRpn6BQPEnNlZm,Aimer,Japan,46YSff2Rq1ZtN1YVk5cwbZ,Brave Shine,2015-07,anime,63.0,False,233493,0.00272,0.38,0.889,2.07e-06,G#,0.152,-5.911,Major,0.0801,171.083,0.514
0blbVefuxOGltDBa00dspv,LiSA,Japan,6RpBs7BsS9oiHKtzJXsMOS,ADAMAS,2018-12,anime,63.0,False,225000,0.00906,0.514,0.991,1.28e-05,C#,0.316,-1.768,Minor,0.115,95.528,0.298
0blbVefuxOGltDBa00dspv,LiSA,Japan,0nUKU6e9COOCgO5tAUtlST,紅蓮華,2019-07,anime,56.0,False,238586,0.00336,0.544,0.979,0.000116,E,0.0775,-2.8,Minor,0.153,135.001,0.31
0bAsR2unSRpn6BQPEnNlZm,Aimer,Japan,6MNY72T605kPIOH3hnioxu,Ref:rain,2019-04,anime,60.0,False,289986,0.0343,0.472,0.672,0.0,G,0.0936,-4.297,Major,0.0287,77.982,0.313
3w2HqkKa6upwuXEULtGvnY,FLOW,Japan,30WNOfFRiqgebO4eRkCii8,GO!!!,2004-01,anime,63.0,False,236160,0.075,0.61,0.963,0.0,B,0.256,-4.451,Major,0.0576,133.747,0.839
1YLxQZIGsaZq9rvFu8zeRz,Sayuri,Japan,1yt4wO7dKCwsfjch8SN9aU,花の塔,2022-07,anime,67.0,False,275614,0.0242,0.486,0.948,0.0286,A,0.137,-1.59,Major,0.122,170.015,0.507
0bAsR2unSRpn6BQPEnNlZm,Aimer,Japan,0wVjZVd9dwTdaHmtypsNr6,Torches,2021-04,anime,51.0,False,294760,0.577,0.525,0.665,0.0,C,0.142,-6.579,Major,0.0274,82.044,0.36
24b231EnCM3BkpiuWs5VBE,SID,Japan,5XmWr9rlKvjMLmnq2A5HF5,乱舞のメロディ,2016-01,anime,60.0,False,232666,0.00224,0.417,0.966,1.97e-06,E,0.145,-3.072,Major,0.194,192.067,0.623
0MK8l3nURwwQIjafvXoJJt,ASIAN KUNG-FU GENERATION,Japan,0WaaPFt4Qy8sVfxKz43bCD,Re:Re:,2004-10,j-rock,59.0,False,228760,0.000318,0.537,0.864,0.123,E,0.108,-5.049,Major,0.0369,153.035,0.727
0bAsR2unSRpn6BQPEnNlZm,Aimer,Japan,6Mq4q5OIMO25vBsKpFdlnH,朝が来る,2022-01,anime,57.0,False,294933,0.00118,0.335,0.92,0.0,C#,0.354,-4.086,Major,0.0986,83.117,0.246
24b231EnCM3BkpiuWs5VBE,SID,Japan,0ODOmKxO0CKv4DzoP3HHIC,嘘,2009-07,anime,60.0,False,205973,0.0118,0.438,0.939,0.0,B,0.212,-3.545,Minor,0.0586,179.853,0.842
1YLxQZIGsaZq9rvFu8zeRz,Sayuri,Japan,4KQTgmkSEBzsGS3qL1aX7G,それは小さな光のような,2016-03,anime,36.0,False,272916,0.109,0.492,0.959,0.0,G,0.0796,0.698,Minor,0.0535,143.966,0.349
0bAsR2unSRpn6BQPEnNlZm,Aimer,Japan,3NEuSQZbVmfQwRuDKol40Y,SPARK-AGAIN,2020-09,anime,58.0,False,244160,0.000913,0.399,0.946,0.00462,B,0.356,-3.397,Minor,0.15,90.068,0.502
0MK8l3nURwwQIjafvXoJJt,ASIAN KUNG-FU GENERATION,Japan,2sFBiCSUNc3ptKrCR8JABx,ブラッドサーキュレーター,2018-03,j-rock,57.0,False,222826,0.0493,0.372,0.975,0.0,C,0.331,-2.856,Major,0.126,181.017,0.3
3w2HqkKa6upwuXEULtGvnY,FLOW,Japan,6xUBXdVdzs50AvqARndD1A,COLORS -CODE GEASS OPENING MIX-,2006-01,anime,53.0,False,93786,0.0482,0.524,0.815,0.0,C#,0.122,-5.414,Major,0.0369,136.072,0.638
0blbVefuxOGltDBa00dspv,LiSA,Japan,4cDm9C5jhBiIyYxVhQmMwB,往け,2021-10,anime,59.0,False,228266,0.135,0.56,0.952,0.0,C#,0.162,-2.579,Minor,0.162,89.872,0.689
0blbVefuxOGltDBa00dspv,LiSA,Japan,7LqQO6uWQHDEue1ejeUVhF,Rising Hope,2015-03,anime,57.0,False,251213,0.0626,0.547,0.978,0.0,G#,0.0735,-2.732,Major,0.254,94.703,0.647
3PWp9R5HvbQgxI5KBx5kVd,KANA-BOON,Japan,6NAtVhZ5LrvoKy2Gijr5gj,スターマーカー (Album Mix),2022-03,anime,57.0,False,213640,0.0107,0.502,0.872,0.0,E,0.313,-3.449,Major,0.0421,134.047,0.808
0bAsR2unSRpn6BQPEnNlZm,Aimer,Japan,0ZiO07cHvb675UDaKB1iix,コイワズライ,2019-04,anime,61.0,False,235160,0.3,0.675,0.5,0.0,A#,0.312,-5.825,Major,0.0258,93.917,0.773
0bAsR2unSRpn6BQPEnNlZm,Aimer,Japan,5SIvk89WNJKsl02ojARSYh,LAST STARDUST,2015-07,anime,56.0,False,318666,0.0105,0.473,0.845,2.87e-05,D,0.13,-5.13,Minor,0.0455,121.963,0.223
0blbVefuxOGltDBa00dspv,LiSA,Japan,45UI1yzA7vjkWHoAUZ8nGp,だってアタシのヒーロー。,2017-08,anime,55.0,False,234093,0.0365,0.394,0.99,0.0,A#,0.174,-0.589,Minor,0.188,188.954,0.269
0blbVefuxOGltDBa00dspv,LiSA,Japan,6vRkYTrWDzzVrZTqBJFR0u,Catch the Moment,2017-05,anime,58.0,False,282626,0.0578,0.401,0.978,1.87e-06,G,0.331,-1.875,Major,0.147,190.083,0.446
3PWp9R5HvbQgxI5KBx5kVd,KANA-BOON,Japan,4ESlJoWBExtFumtISwPabd,バトンロード,2017-09,anime,51.0,False,280240,0.000504,0.361,0.946,0.000172,C#,0.343,-3.516,Major,0.0759,161.92,0.39
24b231EnCM3BkpiuWs5VBE,SID,Japan,2LZ9iobmtiQa52mZMIebuH,レイン,2011-02,anime,55.0,False,255533,0.0286,0.585,0.795,0.0,C#,0.122,-4.905,Minor,0.0293,94.964,0.666
0blbVefuxOGltDBa00dspv,LiSA,Japan,4WRoLfCYJ4sLMhXgQJnI2N,oath sign,2012-02,anime,55.0,False,250800,0.0705,0.528,0.935,0.0,F#,0.326,-1.114,Minor,0.0678,152.06,0.55
3w2HqkKa6upwuXEULtGvnY,FLOW,Japan,4ebKRYnUm7pSy5xEnHhjs3,GO!!! 〜NARUTO OPENING MIX〜,2004-04,anime,51.0,False,93133,0.0701,0.601,0.972,0.0,B,0.165,-1.767,Major,0.0563,133.74,0.941
0MK8l3nURwwQIjafvXoJJt,ASIAN KUNG-FU GENERATION,Japan,6XsJTpZwPKMcG8QK8k14Z6,アフターダーク,2008-03,j-rock,57.0,False,192026,0.00193,0.387,0.95,0.0,C#,0.0689,-3.747,Major,0.0475,191.006,0.541
1YLxQZIGsaZq9rvFu8zeRz,Sayuri,Japan,206gqT4spFnIoGwuCpwR79,平行線,2017-05,anime,51.0,False,298760,0.102,0.387,0.879,0.0139,G#,0.0338,-0.684,Major,0.0706,191.027,0.604
3w2HqkKa6upwuXEULtGvnY,FLOW,Japan,0xbykMkzdiCQr6lJ1vTtHB,Sign -NARUTO Opening Mix-,2010-01,anime,48.0,False,93773,0.00122,0.384,0.855,0.0,B,0.127,-3.191,Minor,0.105,177.999,0.749
0bAsR2unSRpn6BQPEnNlZm,Aimer,Japan,1CAhaSy2odeJoPIkFndCIB,星屑ビーナス,2012-10,anime,55.0,False,252226,0.411,0.521,0.621,0.0,F,0.211,-5.268,Major,0.0289,72.982,0.377
0blbVefuxOGltDBa00dspv,LiSA,Japan,08c9t8xZCZt7lVVTNeXpzn,炎,2020-10,anime,51.0,False,274412,0.105,0.477,0.685,0.0,D,0.282,-4.554,Major,0.0325,152.04,0.308
1YLxQZIGsaZq9rvFu8zeRz,Sayuri,Japan,7FOeR1X65DEG4KjpVhNC4Z,それは小さな光のような,2016-02,anime,52.0,False,272906,0.109,0.492,0.959,0.0,G,0.0796,0.698,Minor,0.0535,143.966,0.349
0bAsR2unSRpn6BQPEnNlZm,Aimer,Japan,7c7iiyRHZQB2VUxyUQA8ZI,SPARK-AGAIN,2021-04,anime,54.0,False,242733,0.000715,0.444,0.961,0.00577,F#,0.31,-3.835,Minor,0.112,90.036,0.667
0bAsR2unSRpn6BQPEnNlZm,Aimer,Japan,5kKSQULHCPFE7CKMPrkAtP,I beg you,2019-04,anime,53.0,False,267213,0.00321,0.456,0.893,0.0,F,0.121,-2.825,Minor,0.0813,127.884,0.478
3PWp9R5HvbQgxI5KBx5kVd,KANA-BOON,Japan,3YblgwBrb747gUzuh2CgYF,Torch of Liberty,2020-10,anime,54.0,False,185166,0.00422,0.447,0.934,0.0,F,0.337,-1.998,Major,0.066,94.983,0.356
0bAsR2unSRpn6BQPEnNlZm,Aimer,Japan,2rizK3oastlZwyoYwrcLgC,春はゆく,2021-04,anime,52.0,False,305386,0.186,0.397,0.427,0.0,F,0.0976,-6.954,Minor,0.0271,80.035,0.227
24b231EnCM3BkpiuWs5VBE,SID,Japan,4hKUNjXvTRp1Xpv9n4O8IK,レイン,2010-06,anime,49.0,False,256213,0.0271,0.597,0.793,0.0,C#,0.134,-4.829,Minor,0.0272,94.996,0.641
3w2HqkKa6upwuXEULtGvnY,FLOW,Japan,1hoQxGi3ujVYUzQDhXfvkN,Re:member,2006-01,anime,55.0,False,199560,0.0035,0.404,0.901,0.0,G#,0.0924,-5.991,Minor,0.0616,171.948,0.715
0blbVefuxOGltDBa00dspv,LiSA,Japan,60iYkEAcSpAFcsjRrgTlrc,明け星,2021-11,anime,50.0,False,269000,0.000303,0.389,0.867,0.0,C#,0.347,-3.604,Major,0.048,94.952,0.215
6cutt8thPFUICMfxaYerWd,MY FIRST STORY,Japan,3TeMXdcKef8xeWrjepm2IP,King & Ashley,2019-07,j-rock,51.0,False,203786,0.000127,0.528,0.957,0.0,F,0.119,-4.358,Major,0.11,107.556,0.444
0bAsR2unSRpn6BQPEnNlZm,Aimer,Japan,3E5HwkuvaaW60z6lLHj5D4,オアイコ,2022-08,anime,60.0,False,234541,0.0629,0.64,0.718,0.0,C#,0.0946,-5.088,Major,0.0649,92.989,0.735
0blbVefuxOGltDBa00dspv,LiSA,Japan,0essQdYYWaolOQq1MfVZ2o,NEW ME,2022-09,anime,53.0,False,261238,0.00386,0.274,0.719,2.03e-06,G#,0.0715,-5.459,Major,0.173,185.038,0.281
0bAsR2unSRpn6BQPEnNlZm,Aimer,Japan,3QrRKBM0VEI2aVIW29Fkp2,Blind to you (Remaster for 星の消えた夜に 2022),2022-01,anime,48.0,False,281560,0.145,0.502,0.488,8.06e-06,A#,0.102,-8.125,Minor,0.0304,81.01,0.42
3PWp9R5HvbQgxI5KBx5kVd,KANA-BOON,Japan,4GQjav2jvs9tmbC0KkYtCj,きらりらり,2022-08,anime,52.0,False,222900,0.00378,0.385,0.932,0.00782,C,0.314,-2.27,Major,0.0405,177.093,0.725
0blbVefuxOGltDBa00dspv,LiSA,Japan,0f5hcKLCRgpdVV424X4XDQ,白銀,2021-11,anime,51.0,False,264666,0.00277,0.485,0.888,1.16e-06,B,0.373,-3.326,Major,0.0489,142.983,0.282
0blbVefuxOGltDBa00dspv,LiSA,Japan,2N1pcj1jkiRtDjpMwo0k4H,白銀,2021-11,anime,46.0,False,264666,0.00277,0.485,0.888,1.16e-06,B,0.373,-3.326,Major,0.0489,142.983,0.282
1YLxQZIGsaZq9rvFu8zeRz,Sayuri,Japan,6jZBvlt3xG6gdPh1vFMBhs,航海の唄,2019-11,anime,48.0,False,284133,0.0124,0.359,0.949,0.00511,F#,0.0352,-0.413,Minor,0.0841,180.025,0.302
568ZhdwyaiCyOGJRtNYhWf,Deep Purple,Europe,0OxDGZakSMFjEHSoQHEjfy,Perfect Strangers,2022-10,hard rock,1.0,False,328426,0.00352,0.521,0.72,0.0114,D,0.391,-7.699,Major,0.0254,97.577,0.609
568ZhdwyaiCyOGJRtNYhWf,Deep Purple,Europe,5MMnwYs0hIxkENRsbkWJ2G,Smoke On The Water - Remastered 2012,1972-03,hard rock,73.0,False,340742,0.13,0.598,0.676,0.225,C,0.112,-9.211,Major,0.0279,114.169,0.805
568ZhdwyaiCyOGJRtNYhWf,Deep Purple,Europe,60ifqqPhbselSwXyGrGyMK,Soldier Of Fortune - 2009 Digital Remaster,1974-11,hard rock,59.0,False,204880,0.386,0.533,0.313,4.64e-06,D,0.0868,-13.007,Minor,0.0298,133.615,0.225
568ZhdwyaiCyOGJRtNYhWf,Deep Purple,Europe,3uMmllZo1AfoEnVT4ENCD3,Highway Star - Remastered 2012,1972-03,hard rock,67.0,False,366136,0.135,0.307,0.909,0.0336,A,0.125,-7.08,Minor,0.0574,173.674,0.443
568ZhdwyaiCyOGJRtNYhWf,Deep Purple,Europe,0JtcFIgrkSagrM5JdFakeO,When A Blind Man Cries - Remastered,1972-03,hard rock,60.0,False,209246,0.843,0.52,0.274,0.0165,B,0.0724,-10.661,Minor,0.0363,64.21,0.222
568ZhdwyaiCyOGJRtNYhWf,Deep Purple,Europe,0XHWClSz0v6RIaRSGqJH3X,Smoke on the Water,1990-07,hard rock,59.0,False,337613,0.169,0.616,0.612,0.434,C,0.101,-11.084,Major,0.0275,114.558,0.897
568ZhdwyaiCyOGJRtNYhWf,Deep Purple,Europe,2JhJOPGvtqMpj5RQC8cIYf,Perfect Strangers,1984-09,hard rock,66.0,False,328426,0.00348,0.521,0.721,0.0113,D,0.391,-7.699,Major,0.0254,97.578,0.611
568ZhdwyaiCyOGJRtNYhWf,Deep Purple,Europe,7uRcUUmZpU4YVZFNVZnyXd,Soldier of Fortune,2005-06,hard rock,50.0,False,195160,0.359,0.456,0.395,0.000173,D,0.0984,-10.129,Minor,0.0293,132.611,0.243
22bE4uQ6baNwSHPVcDxLCe,The Rolling Stones,Europe,3J5pA2wR1GJa17a8vHwW23,"Paint It, Black",2022-10,classic rock,1.0,False,224133,0.0133,0.496,0.858,0.0675,F,0.349,-7.927,Minor,0.0922,159.69,0.773
22bE4uQ6baNwSHPVcDxLCe,The Rolling Stones,Europe,0rGKn11s2zrmePIA82ldEP,"Paint It, Black",2022-10,classic rock,1.0,False,224133,0.0133,0.496,0.858,0.0675,F,0.349,-7.927,Minor,0.0922,159.69,0.773
22bE4uQ6baNwSHPVcDxLCe,The Rolling Stones,Europe,66llZ6MdjJy5q2jWwgJpcW,Sympathy For The Devil,2022-10,classic rock,1.0,False,377746,0.582,0.636,0.67,0.0,A,0.0453,-10.958,Major,0.257,115.577,0.572
22bE4uQ6baNwSHPVcDxLCe,The Rolling Stones,Europe,3NUl4ypMgMQcRDvAJkHzOy,Sympathy For The Devil,2022-10,classic rock,0.0,False,377746,0.582,0.636,0.67,0.0,A,0.0453,-10.958,Major,0.257,115.577,0.572
22bE4uQ6baNwSHPVcDxLCe,The Rolling Stones,Europe,6dsmAUGQAng00srCMvfd8z,As Tears Go By - Mono Version,2022-10,classic rock,3.0,False,165213,0.71,0.329,0.282,0.00265,G,0.158,-10.863,Major,0.0294,112.944,0.393
22bE4uQ6baNwSHPVcDxLCe,The Rolling Stones,Europe,4DTjE0HuAiFebTHvt6XOIn,Sympathy For The Devil,2022-10,classic rock,0.0,False,377746,0.582,0.636,0.67,0.0,A,0.0453,-10.958,Major,0.257,115.577,0.572
22bE4uQ6baNwSHPVcDxLCe,The Rolling Stones,Europe,1ELYwM8YlN3CavWlE1pwqy,Sympathy For The Devil,2022-10,classic rock,5.0,False,377746,0.582,0.636,0.67,0.0,A,0.0453,-10.958,Major,0.257,115.577,0.572
22bE4uQ6baNwSHPVcDxLCe,The Rolling Stones,Europe,5pov3V37DnTkVV93lWgHqo,Beast Of Burden - Remastered 1994,2022-10,classic rock,0.0,False,265173,0.39,0.784,0.879,0.000848,C#,0.0426,-3.862,Minor,0.0308,100.622,0.893
22bE4uQ6baNwSHPVcDxLCe,The Rolling Stones,Europe,4CgJCGujC2fsKwuUyBNlc5,Gimme Shelter,2022-10,classic rock,0.0,False,270773,0.447,0.634,0.63,0.0374,C#,0.169,-8.277,Minor,0.031,118.642,0.489
22bE4uQ6baNwSHPVcDxLCe,The Rolling Stones,Europe,6WISfiNXEcOMBFEQ5Gla1H,Fool To Cry - Remastered 2009,2022-10,classic rock,0.0,False,305920,0.9,0.384,0.448,0.0561,F,0.114,-7.397,Major,0.043,135.128,0.27
22bE4uQ6baNwSHPVcDxLCe,The Rolling Stones,Europe,0llVmVvhhn5vS5OdiYhq8C,Too Much Blood - Remastered,2022-10,classic rock,0.0,False,374240,0.0149,0.592,0.909,0.177,F#,0.0571,-5.887,Minor,0.051,116.433,0.479
22bE4uQ6baNwSHPVcDxLCe,The Rolling Stones,Europe,32kz93hA4ac01juOqcSItF,Start Me Up - Remastered 2009,2022-10,classic rock,0.0,False,213066,0.0429,0.631,0.932,0.137,F,0.0918,-4.142,Major,0.0354,122.431,0.971
22bE4uQ6baNwSHPVcDxLCe,The Rolling Stones,Europe,5qn8lrBA1qlgfzPEVDiDRg,Sympathy For The Devil - 50th Anniversary Edition / Remastered 2018,2022-10,classic rock,0.0,False,378146,0.516,0.703,0.668,0.0,A,0.0588,-9.237,Major,0.22,116.039,0.561
22bE4uQ6baNwSHPVcDxLCe,The Rolling Stones,Europe,63T7DJ1AFDD6Bn8VzG6JE8,"Paint It, Black",1966-04,classic rock,80.0,False,202266,0.0493,0.464,0.795,0.00244,C#,0.399,-9.267,Major,0.0926,158.691,0.612
22bE4uQ6baNwSHPVcDxLCe,The Rolling Stones,Europe,2PzU4IB8Dr6mxV3lHuaG34,(I Can't Get No) Satisfaction - Mono Version,1965-07,classic rock,77.0,False,222813,0.0383,0.723,0.863,0.0317,D,0.128,-7.89,Major,0.0338,136.302,0.931
22bE4uQ6baNwSHPVcDxLCe,The Rolling Stones,Europe,6H3kDe7CGoWYBabAeVWGiD,Gimme Shelter,1969-12,classic rock,77.0,False,270773,0.447,0.634,0.63,0.039,C#,0.17,-8.277,Minor,0.031,118.628,0.489
22bE4uQ6baNwSHPVcDxLCe,The Rolling Stones,Europe,1GcVa4jFySlun4jLSuMhiq,Angie,1973-08,classic rock,72.0,False,272000,0.67,0.429,0.554,0.000152,A,0.105,-6.128,Minor,0.0291,136.302,0.407
22bE4uQ6baNwSHPVcDxLCe,The Rolling Stones,Europe,7HKez549fwJQDzx3zLjHKC,Start Me Up - Remastered 2009,1981-08,classic rock,77.0,False,213066,0.0436,0.631,0.932,0.137,F,0.0918,-4.142,Major,0.0354,122.429,0.971
22bE4uQ6baNwSHPVcDxLCe,The Rolling Stones,Europe,77oU2rjC5XbjQfNe3bD6so,Beast Of Burden - Remastered 1994,1978-06,classic rock,73.0,False,265173,0.39,0.783,0.878,0.000778,C#,0.0426,-3.864,Minor,0.0308,100.626,0.885
22bE4uQ6baNwSHPVcDxLCe,The Rolling Stones,Europe,52dm9op3rbfAkc1LGXgipW,Wild Horses - 2009 Mix,1971-04,classic rock,69.0,False,341773,0.687,0.432,0.389,0.0107,G,0.0788,-6.517,Major,0.0255,139.506,0.158
22bE4uQ6baNwSHPVcDxLCe,The Rolling Stones,Europe,1Ud6moTC0KyXMq1Oxfien0,Sympathy For The Devil - 50th Anniversary Edition,1968-12,classic rock,74.0,False,378146,0.518,0.702,0.668,0.0,A,0.0588,-9.237,Major,0.214,116.063,0.561
22bE4uQ6baNwSHPVcDxLCe,The Rolling Stones,Europe,6KOtheMY0KN4s9TrQHr9It,She's A Rainbow,2020-10,classic rock,67.0,False,253720,0.467,0.464,0.824,0.018,A#,0.33,-7.359,Major,0.0374,109.298,0.539
22bE4uQ6baNwSHPVcDxLCe,The Rolling Stones,Europe,6lFZbCc7pn6Lme1NP7qQqQ,You Can't Always Get What You Want,1969-12,classic rock,68.0,False,448720,0.64,0.32,0.62,6.36e-05,C,0.253,-9.686,Major,0.0594,86.327,0.472
22bE4uQ6baNwSHPVcDxLCe,The Rolling Stones,Europe,75zMKn5euxQdlkZgu4P42J,Sympathy For The Devil,1989-08,classic rock,64.0,False,376800,0.61,0.728,0.681,0.0,A,0.0559,-10.943,Major,0.221,115.944,0.578
22bE4uQ6baNwSHPVcDxLCe,The Rolling Stones,Europe,3hJLKtTpgct9Y9wKww0BiR,Miss You - Remastered,1978-06,classic rock,69.0,False,288666,0.443,0.795,0.71,0.0215,A,0.344,-4.746,Minor,0.0392,109.689,0.845
22bE4uQ6baNwSHPVcDxLCe,The Rolling Stones,Europe,1RJeiAIwR9pZBgJA8ndZLL,"Paint It, Black - Mono",1966-01,classic rock,63.0,False,204480,0.0103,0.505,0.836,0.0771,F,0.295,-7.384,Minor,0.101,159.669,0.764
22bE4uQ6baNwSHPVcDxLCe,The Rolling Stones,Europe,1hIQPCM3oWXrpnXmgTDaKG,Can't You Hear Me Knocking - 2009 Mix,1971-04,classic rock,64.0,False,436000,0.408,0.545,0.757,0.045,C,0.16,-5.228,Major,0.0396,152.217,0.714
22bE4uQ6baNwSHPVcDxLCe,The Rolling Stones,Europe,4hq0S6wznq7SHDyMOFXL9i,Tumbling Dice,1972-05,classic rock,64.0,False,226333,0.5,0.615,0.91,0.511,B,0.281,-4.248,Major,0.0347,111.013,0.77
